Train Time,Train Bid_ask_spread,Test Time,Test Bid_ask_spread,Predicted Train Time,Predicted Bid_ask_spread
07:40:25,1.44,,,07:40:25,1.44
07:40:26,48.41,,,07:40:26,48.41
07:40:27,96.91,,,07:40:27,96.91
07:40:28,94.36,,,07:40:28,94.36
07:40:29,11.94,,,07:40:29,11.94
07:40:30,4.0,,,07:40:30,4.0
07:40:31,3.33,,,07:40:31,3.33
07:40:32,19.88,,,07:40:32,19.88
07:40:33,15.63,,,07:40:33,15.63
07:40:34,10.0,,,07:40:34,10.0
07:40:35,9.0,,,07:40:35,9.0
07:40:36,6.11,,,07:40:36,6.11
07:40:37,3.42,,,07:40:37,3.42
07:40:38,1.82,,,07:40:38,1.82
07:40:39,8.01,,,07:40:39,8.01
07:40:40,128.82,,,07:40:40,128.82
07:40:41,241.38,,,07:40:41,241.38
07:40:42,294.18,,,07:40:42,294.18
07:40:43,279.62,,,07:40:43,279.62
07:40:44,266.56,,,07:40:44,266.56
07:40:45,226.37,,,07:40:45,226.37
07:40:46,46.35,,,07:40:46,46.35
07:40:47,16.62,,,07:40:47,16.62
07:40:48,11.5,,,07:40:48,11.5
07:40:49,7.76,,,07:40:49,7.76
07:40:50,5.11,,,07:40:50,5.11
07:40:51,9.74,,,07:40:51,9.74
07:40:52,4.04,,,07:40:52,4.04
07:40:53,3.0,,,07:40:53,3.0
07:40:54,4.47,,,07:40:54,4.47
07:40:55,4.0,,,07:40:55,4.0
07:40:56,39.61,,,07:40:56,39.61
07:40:57,88.09,,,07:40:57,88.09
07:40:58,2.0,,,07:40:58,2.0
07:40:59,6.01,,,07:40:59,6.01
07:41:00,5.27,,,07:41:00,5.27
07:41:01,4.97,,,07:41:01,4.97
07:41:02,6.79,,,07:41:02,6.79
07:41:03,5.2,,,07:41:03,5.2
07:41:04,3.27,,,07:41:04,3.27
07:41:05,1.1,,,07:41:05,1.1
07:41:06,5.19,,,07:41:06,5.19
07:41:07,11.9,,,07:41:07,11.9
07:41:08,4.0,,,07:41:08,4.0
07:41:09,3.27,,,07:41:09,3.27
07:41:10,3.58,,,07:41:10,3.58
07:41:11,4.86,,,07:41:11,4.86
07:41:12,3.5,,,07:41:12,3.5
07:41:13,2.24,,,07:41:13,2.24
07:41:14,8.91,,,07:41:14,8.91
07:41:15,8.23,,,07:41:15,8.23
07:41:16,1.06,,,07:41:16,1.06
07:41:17,1.0,,,07:41:17,1.0
07:41:18,7.03,,,07:41:18,7.03
07:41:19,5.91,,,07:41:19,5.91
07:41:20,2.96,,,07:41:20,2.96
07:41:21,2.15,,,07:41:21,2.15
07:41:22,1.17,,,07:41:22,1.17
07:41:23,12.56,,,07:41:23,12.56
07:41:24,12.05,,,07:41:24,12.05
07:41:25,9.58,,,07:41:25,9.58
07:41:26,7.33,,,07:41:26,7.33
07:41:27,4.2,,,07:41:27,4.2
07:41:28,4.71,,,07:41:28,4.71
07:41:29,4.92,,,07:41:29,4.92
07:41:30,11.92,,,07:41:30,11.92
07:41:31,4.62,,,07:41:31,4.62
07:41:32,14.39,,,07:41:32,14.39
07:41:33,14.8,,,07:41:33,14.8
07:41:34,16.6,,,07:41:34,16.6
07:41:35,14.14,,,07:41:35,14.14
07:41:36,11.38,,,07:41:36,11.38
07:41:37,8.17,,,07:41:37,8.17
07:41:38,7.09,,,07:41:38,7.09
07:41:39,4.52,,,07:41:39,4.52
07:41:40,2.62,,,07:41:40,2.62
07:41:41,7.57,,,07:41:41,7.57
07:41:42,6.77,,,07:41:42,6.77
07:41:43,6.23,,,07:41:43,6.23
07:41:44,4.29,,,07:41:44,4.29
07:41:45,1.71,,,07:41:45,1.71
07:41:46,12.0,,,07:41:46,12.0
07:41:47,12.0,,,07:41:47,12.0
07:41:48,15.33,,,07:41:48,15.33
07:41:49,14.0,,,07:41:49,14.0
07:41:50,46.52,,,07:41:50,46.52
07:41:51,12.5,,,07:41:51,12.5
07:41:52,10.0,,,07:41:52,10.0
07:41:53,5.0,,,07:41:53,5.0
07:41:54,10.52,,,07:41:54,10.52
07:41:55,12.73,,,07:41:55,12.73
07:41:56,9.62,,,07:41:56,9.62
07:41:57,6.92,,,07:41:57,6.92
07:41:58,11.56,,,07:41:58,11.56
07:41:59,12.28,,,07:41:59,12.28
07:42:00,10.91,,,07:42:00,10.91
07:42:01,106.03,,,07:42:01,106.03
07:42:02,245.33,,,07:42:02,245.33
07:42:03,173.51,,,07:42:03,173.51
07:42:04,175.28,,,07:42:04,175.28
07:42:05,170.56,,,07:42:05,170.56
07:42:06,100.34,,,07:42:06,100.34
07:42:07,9.62,,,07:42:07,9.62
07:42:08,4.66,,,07:42:08,4.66
07:42:09,1.88,,,07:42:09,1.88
07:42:10,2.98,,,07:42:10,2.98
07:42:11,2.83,,,07:42:11,2.83
07:42:12,1.79,,,07:42:12,1.79
07:42:13,3.09,,,07:42:13,3.09
07:42:14,1.36,,,07:42:14,1.36
07:42:15,13.1,,,07:42:15,13.1
07:42:16,9.79,,,07:42:16,9.79
07:42:17,4.0,,,07:42:17,4.0
07:42:18,4.0,,,07:42:18,4.0
07:42:19,3.0,,,07:42:19,3.0
07:42:20,1.58,,,07:42:20,1.58
07:42:21,9.33,,,07:42:21,9.33
07:42:22,8.92,,,07:42:22,8.92
07:42:23,7.55,,,07:42:23,7.55
07:42:24,5.15,,,07:42:24,5.15
07:42:25,2.94,,,07:42:25,2.94
07:42:26,1.4,,,07:42:26,1.4
07:42:27,11.71,,,07:42:27,11.71
07:42:28,13.67,,,07:42:28,13.67
07:42:29,19.0,,,07:42:29,19.0
07:42:30,18.71,,,07:42:30,18.71
07:42:31,16.93,,,07:42:31,16.93
07:42:32,15.39,,,07:42:32,15.39
07:42:33,7.58,,,07:42:33,7.58
07:42:34,6.67,,,07:42:34,6.67
07:42:35,3.62,,,07:42:35,3.62
07:42:36,2.36,,,07:42:36,2.36
07:42:37,1.0,,,07:42:37,1.0
07:42:38,9.59,,,07:42:38,9.59
07:42:39,12.0,,,07:42:39,12.0
07:42:40,14.25,,,07:42:40,14.25
07:42:41,15.77,,,07:42:41,15.77
07:42:42,15.0,,,07:42:42,15.0
07:42:43,17.0,,,07:42:43,17.0
07:42:44,15.75,,,07:42:44,15.75
07:42:45,12.43,,,07:42:45,12.43
07:42:46,9.0,,,07:42:46,9.0
07:42:47,12.65,,,07:42:47,12.65
07:42:48,15.0,,,07:42:48,15.0
07:42:49,15.0,,,07:42:49,15.0
07:42:50,14.27,,,07:42:50,14.27
07:42:51,13.96,,,07:42:51,13.96
07:42:52,12.1,,,07:42:52,12.1
07:42:53,11.38,,,07:42:53,11.38
07:42:54,9.66,,,07:42:54,9.66
07:42:55,7.6,,,07:42:55,7.6
07:42:56,6.77,,,07:42:56,6.77
07:42:57,5.69,,,07:42:57,5.69
07:42:58,4.14,,,07:42:58,4.14
07:42:59,1.88,,,07:42:59,1.88
07:43:00,2.3,,,07:43:00,2.3
07:43:01,1.35,,,07:43:01,1.35
07:43:02,1.25,,,07:43:02,1.25
07:43:03,65.0,,,07:43:03,65.0
07:43:04,22.41,,,07:43:04,22.41
07:43:05,16.5,,,07:43:05,16.5
07:43:06,11.0,,,07:43:06,11.0
07:43:07,11.0,,,07:43:07,11.0
07:43:08,9.49,,,07:43:08,9.49
07:43:09,10.87,,,07:43:09,10.87
07:43:10,12.11,,,07:43:10,12.11
07:43:11,10.33,,,07:43:11,10.33
07:43:12,10.2,,,07:43:12,10.2
07:43:13,13.0,,,07:43:13,13.0
07:43:14,13.0,,,07:43:14,13.0
07:43:15,12.13,,,07:43:15,12.13
07:43:16,9.17,,,07:43:16,9.17
07:43:17,5.7,,,07:43:17,5.7
07:43:18,2.88,,,07:43:18,2.88
07:43:19,2.29,,,07:43:19,2.29
07:43:20,1.35,,,07:43:20,1.35
07:43:21,13.24,,,07:43:21,13.24
07:43:22,7.92,,,07:43:22,7.92
07:43:23,3.38,,,07:43:23,3.38
07:43:24,2.77,,,07:43:24,2.77
07:43:25,2.43,,,07:43:25,2.43
07:43:26,1.67,,,07:43:26,1.67
07:43:27,7.43,,,07:43:27,7.43
07:43:28,13.75,,,07:43:28,13.75
07:43:29,11.44,,,07:43:29,11.44
07:43:30,11.0,,,07:43:30,11.0
07:43:31,9.65,,,07:43:31,9.65
07:43:32,5.78,,,07:43:32,5.78
07:43:33,3.51,,,07:43:33,3.51
07:43:34,4.22,,,07:43:34,4.22
07:43:35,3.21,,,07:43:35,3.21
07:43:36,1.0,,,07:43:36,1.0
07:43:37,7.19,,,07:43:37,7.19
07:43:38,11.35,,,07:43:38,11.35
07:43:39,9.5,,,07:43:39,9.5
07:43:40,10.35,,,07:43:40,10.35
07:43:41,7.49,,,07:43:41,7.49
07:43:42,4.29,,,07:43:42,4.29
07:43:43,2.05,,,07:43:43,2.05
07:43:44,4.72,,,07:43:44,4.72
07:43:45,5.36,,,07:43:45,5.36
07:43:46,5.0,,,07:43:46,5.0
07:43:47,4.0,,,07:43:47,4.0
07:43:48,3.0,,,07:43:48,3.0
07:43:49,2.33,,,07:43:49,2.33
07:43:50,1.18,,,07:43:50,1.18
07:43:51,6.6,,,07:43:51,6.6
07:43:52,10.4,,,07:43:52,10.4
07:43:53,10.57,,,07:43:53,10.57
07:43:54,12.0,,,07:43:54,12.0
07:43:55,11.24,,,07:43:55,11.24
07:43:56,9.27,,,07:43:56,9.27
07:43:57,5.6,,,07:43:57,5.6
07:43:58,3.42,,,07:43:58,3.42
07:43:59,1.93,,,07:43:59,1.93
07:44:00,1.54,,,07:44:00,1.54
07:44:01,2.21,,,07:44:01,2.21
07:44:02,12.32,,,07:44:02,12.32
07:44:03,16.35,,,07:44:03,16.35
07:44:04,14.0,,,07:44:04,14.0
07:44:05,12.99,,,07:44:05,12.99
07:44:06,12.4,,,07:44:06,12.4
07:44:07,10.71,,,07:44:07,10.71
07:44:08,8.03,,,07:44:08,8.03
07:44:09,7.56,,,07:44:09,7.56
07:44:10,1.49,,,07:44:10,1.49
07:44:11,1.0,,,07:44:11,1.0
07:44:12,3.0,,,07:44:12,3.0
07:44:13,5.75,,,07:44:13,5.75
07:44:14,8.0,,,07:44:14,8.0
07:44:15,7.19,,,07:44:15,7.19
07:44:16,7.0,,,07:44:16,7.0
07:44:17,6.33,,,07:44:17,6.33
07:44:18,6.0,,,07:44:18,6.0
07:44:19,3.74,,,07:44:19,3.74
07:44:20,2.44,,,07:44:20,2.44
07:44:21,2.66,,,07:44:21,2.66
07:44:22,2.57,,,07:44:22,2.57
07:44:23,5.6,,,07:44:23,5.6
07:44:24,4.86,,,07:44:24,4.86
07:44:25,7.46,,,07:44:25,7.46
07:44:26,6.39,,,07:44:26,6.39
07:44:27,4.0,,,07:44:27,4.0
07:44:28,7.0,,,07:44:28,7.0
07:44:29,3.56,,,07:44:29,3.56
07:44:30,1.89,,,07:44:30,1.89
07:44:31,2.47,,,07:44:31,2.47
07:44:32,1.52,,,07:44:32,1.52
07:44:33,3.0,,,07:44:33,3.0
07:44:34,5.7,,,07:44:34,5.7
07:44:35,5.25,,,07:44:35,5.25
07:44:36,4.22,,,07:44:36,4.22
07:44:37,2.54,,,07:44:37,2.54
07:44:38,1.0,,,07:44:38,1.0
07:44:39,4.03,,,07:44:39,4.03
07:44:40,3.76,,,07:44:40,3.76
07:44:41,6.52,,,07:44:41,6.52
07:44:42,5.0,,,07:44:42,5.0
07:44:43,3.31,,,07:44:43,3.31
07:44:44,1.42,,,07:44:44,1.42
07:44:45,4.64,,,07:44:45,4.64
07:44:46,4.56,,,07:44:46,4.56
07:44:47,15.74,,,07:44:47,15.74
07:44:48,16.0,,,07:44:48,16.0
07:44:49,14.98,,,07:44:49,14.98
07:44:50,3.75,,,07:44:50,3.75
07:44:51,12.82,,,07:44:51,12.82
07:44:52,8.64,,,07:44:52,8.64
07:44:53,6.88,,,07:44:53,6.88
07:44:54,3.62,,,07:44:54,3.62
07:44:55,1.44,,,07:44:55,1.44
07:44:56,1.57,,,07:44:56,1.57
07:44:57,9.44,,,07:44:57,9.44
07:44:58,14.38,,,07:44:58,14.38
07:44:59,15.09,,,07:44:59,15.09
07:45:00,15.89,,,07:45:00,15.89
07:45:01,12.1,,,07:45:01,12.1
07:45:02,12.84,,,07:45:02,12.84
07:45:03,8.46,,,07:45:03,8.46
07:45:04,5.76,,,07:45:04,5.76
07:45:05,2.71,,,07:45:05,2.71
07:45:06,2.04,,,07:45:06,2.04
07:45:07,1.55,,,07:45:07,1.55
07:45:08,1.8,,,07:45:08,1.8
07:45:09,10.0,,,07:45:09,10.0
07:45:10,8.02,,,07:45:10,8.02
07:45:11,2.32,,,07:45:11,2.32
07:45:12,9.27,,,07:45:12,9.27
07:45:13,3.91,,,07:45:13,3.91
07:45:14,4.16,,,07:45:14,4.16
07:45:15,8.92,,,07:45:15,8.92
07:45:16,10.45,,,07:45:16,10.45
07:45:17,9.67,,,07:45:17,9.67
07:45:18,4.08,,,07:45:18,4.08
07:45:19,2.34,,,07:45:19,2.34
07:45:20,2.48,,,07:45:20,2.48
07:45:21,2.5,,,07:45:21,2.5
07:45:22,1.81,,,07:45:22,1.81
07:45:23,6.98,,,07:45:23,6.98
07:45:24,5.37,,,07:45:24,5.37
07:45:25,1.0,,,07:45:25,1.0
07:45:26,1.0,,,07:45:26,1.0
07:45:27,1.0,,,07:45:27,1.0
07:45:28,1.0,,,07:45:28,1.0
07:45:29,1.0,,,07:45:29,1.0
07:45:30,1.0,,,07:45:30,1.0
07:45:31,2.6,,,07:45:31,2.6
07:45:32,9.9,,,07:45:32,9.9
07:45:33,17.85,,,07:45:33,17.85
07:45:34,17.36,,,07:45:34,17.36
07:45:35,18.39,,,07:45:35,18.39
07:45:36,4.31,,,07:45:36,4.31
07:45:37,67.94,,,07:45:37,67.94
07:45:38,83.14,,,07:45:38,83.14
07:45:39,82.09,,,07:45:39,82.09
07:45:40,35.98,,,07:45:40,35.98
07:45:41,9.83,,,07:45:41,9.83
07:45:42,3.94,,,07:45:42,3.94
07:45:43,3.29,,,07:45:43,3.29
07:45:44,6.62,,,07:45:44,6.62
07:45:45,7.65,,,07:45:45,7.65
07:45:46,5.0,,,07:45:46,5.0
07:45:47,5.0,,,07:45:47,5.0
07:45:48,4.69,,,07:45:48,4.69
07:45:49,3.07,,,07:45:49,3.07
07:45:50,2.75,,,07:45:50,2.75
07:45:51,1.65,,,07:45:51,1.65
07:45:52,8.0,,,07:45:52,8.0
07:45:53,30.57,,,07:45:53,30.57
07:45:54,9.0,,,07:45:54,9.0
07:45:55,8.43,,,07:45:55,8.43
07:45:56,8.0,,,07:45:56,8.0
07:45:57,7.09,,,07:45:57,7.09
07:45:58,4.82,,,07:45:58,4.82
07:45:59,2.44,,,07:45:59,2.44
07:46:00,3.33,,,07:46:00,3.33
07:46:01,9.0,,,07:46:01,9.0
07:46:02,4.52,,,07:46:02,4.52
07:46:03,3.0,,,07:46:03,3.0
07:46:04,4.53,,,07:46:04,4.53
07:46:05,6.0,,,07:46:05,6.0
07:46:06,8.59,,,07:46:06,8.59
07:46:07,16.48,,,07:46:07,16.48
07:46:08,13.24,,,07:46:08,13.24
07:46:09,10.98,,,07:46:09,10.98
07:46:10,7.3,,,07:46:10,7.3
07:46:11,5.81,,,07:46:11,5.81
07:46:12,3.55,,,07:46:12,3.55
07:46:13,1.4,,,07:46:13,1.4
07:46:14,1.0,,,07:46:14,1.0
07:46:15,14.84,,,07:46:15,14.84
07:46:16,11.11,,,07:46:16,11.11
07:46:17,7.74,,,07:46:17,7.74
07:46:18,6.5,,,07:46:18,6.5
07:46:19,2.91,,,07:46:19,2.91
07:46:20,4.88,,,07:46:20,4.88
07:46:21,6.0,,,07:46:21,6.0
07:46:22,5.57,,,07:46:22,5.57
07:46:23,5.73,,,07:46:23,5.73
07:46:24,1.84,,,07:46:24,1.84
07:46:25,3.34,,,07:46:25,3.34
07:46:26,1.87,,,07:46:26,1.87
07:46:27,2.18,,,07:46:27,2.18
07:46:28,2.29,,,07:46:28,2.29
07:46:29,4.11,,,07:46:29,4.11
07:46:30,5.91,,,07:46:30,5.91
07:46:31,46.4,,,07:46:31,46.4
07:46:32,173.36,,,07:46:32,173.36
07:46:33,170.55,,,07:46:33,170.55
07:46:34,130.86,,,07:46:34,130.86
07:46:35,116.32,,,07:46:35,116.32
07:46:36,102.68,,,07:46:36,102.68
07:46:37,135.0,,,07:46:37,135.0
07:46:38,70.55,,,07:46:38,70.55
07:46:39,88.22,,,07:46:39,88.22
07:46:40,77.8,,,07:46:40,77.8
07:46:41,23.92,,,07:46:41,23.92
07:46:42,6.0,,,07:46:42,6.0
07:46:43,4.79,,,07:46:43,4.79
07:46:44,3.15,,,07:46:44,3.15
07:46:45,3.15,,,07:46:45,3.15
07:46:46,2.15,,,07:46:46,2.15
07:46:47,14.15,,,07:46:47,14.15
07:46:48,98.64,,,07:46:48,98.64
07:46:49,118.21,,,07:46:49,118.21
07:46:50,194.03,,,07:46:50,194.03
07:46:51,90.0,,,07:46:51,90.0
07:46:52,57.53,,,07:46:52,57.53
07:46:53,80.86,,,07:46:53,80.86
07:46:54,129.07,,,07:46:54,129.07
07:46:55,12.62,,,07:46:55,12.62
07:46:56,10.81,,,07:46:56,10.81
07:46:57,8.1,,,07:46:57,8.1
07:46:58,2.87,,,07:46:58,2.87
07:46:59,2.95,,,07:46:59,2.95
07:47:00,3.0,,,07:47:00,3.0
07:47:01,2.02,,,07:47:01,2.02
07:47:02,2.96,,,07:47:02,2.96
07:47:03,2.44,,,07:47:03,2.44
07:47:04,1.3,,,07:47:04,1.3
07:47:05,2.42,,,07:47:05,2.42
07:47:06,9.0,,,07:47:06,9.0
07:47:07,11.0,,,07:47:07,11.0
07:47:08,12.15,,,07:47:08,12.15
07:47:09,7.63,,,07:47:09,7.63
07:47:10,5.31,,,07:47:10,5.31
07:47:11,5.52,,,07:47:11,5.52
07:47:12,2.54,,,07:47:12,2.54
07:47:13,4.72,,,07:47:13,4.72
07:47:14,10.45,,,07:47:14,10.45
07:47:15,6.92,,,07:47:15,6.92
07:47:16,6.04,,,07:47:16,6.04
07:47:17,2.91,,,07:47:17,2.91
07:47:18,1.92,,,07:47:18,1.92
07:47:19,2.33,,,07:47:19,2.33
07:47:20,2.42,,,07:47:20,2.42
07:47:21,2.0,,,07:47:21,2.0
07:47:22,1.38,,,07:47:22,1.38
07:47:23,9.91,,,07:47:23,9.91
07:47:24,11.0,,,07:47:24,11.0
07:47:25,9.93,,,07:47:25,9.93
07:47:26,9.0,,,07:47:26,9.0
07:47:27,7.75,,,07:47:27,7.75
07:47:28,6.0,,,07:47:28,6.0
07:47:29,8.34,,,07:47:29,8.34
07:47:30,5.98,,,07:47:30,5.98
07:47:31,3.79,,,07:47:31,3.79
07:47:32,2.75,,,07:47:32,2.75
07:47:33,2.61,,,07:47:33,2.61
07:47:34,4.77,,,07:47:34,4.77
07:47:35,1.83,,,07:47:35,1.83
07:47:36,2.32,,,07:47:36,2.32
07:47:37,5.5,,,07:47:37,5.5
07:47:38,10.0,,,07:47:38,10.0
07:47:39,1.87,,,07:47:39,1.87
07:47:40,8.93,,,07:47:40,8.93
07:47:41,7.3,,,07:47:41,7.3
07:47:42,3.8,,,07:47:42,3.8
07:47:43,2.38,,,07:47:43,2.38
07:47:44,7.0,,,07:47:44,7.0
07:47:45,6.36,,,07:47:45,6.36
07:47:46,6.0,,,07:47:46,6.0
07:47:47,9.0,,,07:47:47,9.0
07:47:48,9.33,,,07:47:48,9.33
07:47:49,5.71,,,07:47:49,5.71
07:47:50,11.19,,,07:47:50,11.19
07:47:51,12.0,,,07:47:51,12.0
07:47:52,11.21,,,07:47:52,11.21
07:47:53,11.0,,,07:47:53,11.0
07:47:54,10.81,,,07:47:54,10.81
07:47:55,8.86,,,07:47:55,8.86
07:47:56,8.0,,,07:47:56,8.0
07:47:57,9.33,,,07:47:57,9.33
07:47:58,10.0,,,07:47:58,10.0
07:47:59,10.6,,,07:47:59,10.6
07:48:00,11.0,,,07:48:00,11.0
07:48:01,10.88,,,07:48:01,10.88
07:48:02,7.81,,,07:48:02,7.81
07:48:03,4.97,,,07:48:03,4.97
07:48:04,4.25,,,07:48:04,4.25
07:48:05,2.76,,,07:48:05,2.76
07:48:06,1.67,,,07:48:06,1.67
07:48:07,1.0,,,07:48:07,1.0
07:48:08,1.0,,,07:48:08,1.0
07:48:09,7.0,,,07:48:09,7.0
07:48:10,17.06,,,07:48:10,17.06
07:48:11,13.03,,,07:48:11,13.03
07:48:12,2.0,,,07:48:12,2.0
07:48:13,1.88,,,07:48:13,1.88
07:48:14,2.79,,,07:48:14,2.79
07:48:15,2.81,,,07:48:15,2.81
07:48:16,3.7,,,07:48:16,3.7
07:48:17,3.08,,,07:48:17,3.08
07:48:18,6.82,,,07:48:18,6.82
07:48:19,4.11,,,07:48:19,4.11
07:48:20,2.85,,,07:48:20,2.85
07:48:21,6.37,,,07:48:21,6.37
07:48:22,2.03,,,07:48:22,2.03
07:48:23,3.0,,,07:48:23,3.0
07:48:24,2.59,,,07:48:24,2.59
07:48:25,2.0,,,07:48:25,2.0
07:48:26,2.0,,,07:48:26,2.0
07:48:27,2.0,,,07:48:27,2.0
07:48:28,2.0,,,07:48:28,2.0
07:48:29,2.54,,,07:48:29,2.54
07:48:30,3.17,,,07:48:30,3.17
07:48:31,7.63,,,07:48:31,7.63
07:48:32,8.62,,,07:48:32,8.62
07:48:33,7.68,,,07:48:33,7.68
07:48:34,6.0,,,07:48:34,6.0
07:48:35,4.07,,,07:48:35,4.07
07:48:36,3.25,,,07:48:36,3.25
07:48:37,2.18,,,07:48:37,2.18
07:48:38,1.7,,,07:48:38,1.7
07:48:39,7.04,,,07:48:39,7.04
07:48:40,16.0,,,07:48:40,16.0
07:48:41,15.74,,,07:48:41,15.74
07:48:42,14.56,,,07:48:42,14.56
07:48:43,3.12,,,07:48:43,3.12
07:48:44,2.12,,,07:48:44,2.12
07:48:45,4.93,,,07:48:45,4.93
07:48:46,3.5,,,07:48:46,3.5
07:48:47,3.2,,,07:48:47,3.2
07:48:48,4.73,,,07:48:48,4.73
07:48:49,3.39,,,07:48:49,3.39
07:48:50,5.6,,,07:48:50,5.6
07:48:51,7.12,,,07:48:51,7.12
07:48:52,3.92,,,07:48:52,3.92
07:48:53,2.36,,,07:48:53,2.36
07:48:54,2.51,,,07:48:54,2.51
07:48:55,3.5,,,07:48:55,3.5
07:48:56,3.0,,,07:48:56,3.0
07:48:57,4.6,,,07:48:57,4.6
07:48:58,7.0,,,07:48:58,7.0
07:48:59,9.91,,,07:48:59,9.91
07:49:00,11.0,,,07:49:00,11.0
07:49:01,11.0,,,07:49:01,11.0
07:49:02,11.0,,,07:49:02,11.0
07:49:03,11.0,,,07:49:03,11.0
07:49:04,11.0,,,07:49:04,11.0
07:49:05,11.0,,,07:49:05,11.0
07:49:06,11.0,,,07:49:06,11.0
07:49:07,11.0,,,07:49:07,11.0
07:49:08,11.0,,,07:49:08,11.0
07:49:09,11.0,,,07:49:09,11.0
07:49:10,11.0,,,07:49:10,11.0
07:49:11,17.22,,,07:49:11,17.22
07:49:12,18.84,,,07:49:12,18.84
07:49:13,15.72,,,07:49:13,15.72
07:49:14,13.36,,,07:49:14,13.36
07:49:15,11.21,,,07:49:15,11.21
07:49:16,7.94,,,07:49:16,7.94
07:49:17,5.83,,,07:49:17,5.83
07:49:18,2.76,,,07:49:18,2.76
07:49:19,9.34,,,07:49:19,9.34
07:49:20,13.24,,,07:49:20,13.24
07:49:21,12.38,,,07:49:21,12.38
07:49:22,10.06,,,07:49:22,10.06
07:49:23,4.71,,,07:49:23,4.71
07:49:24,3.95,,,07:49:24,3.95
07:49:25,2.05,,,07:49:25,2.05
07:49:26,13.85,,,07:49:26,13.85
07:49:27,10.4,,,07:49:27,10.4
07:49:28,8.51,,,07:49:28,8.51
07:49:29,5.06,,,07:49:29,5.06
07:49:30,6.37,,,07:49:30,6.37
07:49:31,14.0,,,07:49:31,14.0
07:49:32,14.0,,,07:49:32,14.0
07:49:33,14.0,,,07:49:33,14.0
07:49:34,14.0,,,07:49:34,14.0
07:49:35,14.76,,,07:49:35,14.76
07:49:36,14.62,,,07:49:36,14.62
07:49:37,13.89,,,07:49:37,13.89
07:49:38,13.5,,,07:49:38,13.5
07:49:39,12.62,,,07:49:39,12.62
07:49:40,12.0,,,07:49:40,12.0
07:49:41,12.0,,,07:49:41,12.0
07:49:42,11.09,,,07:49:42,11.09
07:49:43,10.88,,,07:49:43,10.88
07:49:44,10.0,,,07:49:44,10.0
07:49:45,9.1,,,07:49:45,9.1
07:49:46,9.0,,,07:49:46,9.0
07:49:47,6.23,,,07:49:47,6.23
07:49:48,2.81,,,07:49:48,2.81
07:49:49,2.84,,,07:49:49,2.84
07:49:50,3.0,,,07:49:50,3.0
07:49:51,1.64,,,07:49:51,1.64
07:49:52,1.0,,,07:49:52,1.0
07:49:53,16.0,,,07:49:53,16.0
07:49:54,16.0,,,07:49:54,16.0
07:49:55,15.75,,,07:49:55,15.75
07:49:56,14.55,,,07:49:56,14.55
07:49:57,12.17,,,07:49:57,12.17
07:49:58,10.56,,,07:49:58,10.56
07:49:59,8.23,,,07:49:59,8.23
07:50:00,10.07,,,07:50:00,10.07
07:50:01,8.33,,,07:50:01,8.33
07:50:02,4.2,,,07:50:02,4.2
07:50:03,12.53,,,07:50:03,12.53
07:50:04,20.92,,,07:50:04,20.92
07:50:05,13.82,,,07:50:05,13.82
07:50:06,6.86,,,07:50:06,6.86
07:50:07,2.42,,,07:50:07,2.42
07:50:08,2.59,,,07:50:08,2.59
07:50:09,5.4,,,07:50:09,5.4
07:50:10,5.25,,,07:50:10,5.25
07:50:11,3.71,,,07:50:11,3.71
07:50:12,1.32,,,07:50:12,1.32
07:50:13,1.0,,,07:50:13,1.0
07:50:14,6.14,,,07:50:14,6.14
07:50:15,13.0,,,07:50:15,13.0
07:50:16,12.56,,,07:50:16,12.56
07:50:17,14.13,,,07:50:17,14.13
07:50:18,12.52,,,07:50:18,12.52
07:50:19,9.45,,,07:50:19,9.45
07:50:20,11.62,,,07:50:20,11.62
07:50:21,11.44,,,07:50:21,11.44
07:50:22,8.9,,,07:50:22,8.9
07:50:23,7.36,,,07:50:23,7.36
07:50:24,5.66,,,07:50:24,5.66
07:50:25,3.51,,,07:50:25,3.51
07:50:26,14.83,,,07:50:26,14.83
07:50:27,13.17,,,07:50:27,13.17
07:50:28,9.11,,,07:50:28,9.11
07:50:29,18.35,,,07:50:29,18.35
07:50:30,1.0,,,07:50:30,1.0
07:50:31,69.39,,,07:50:31,69.39
07:50:32,12.37,,,07:50:32,12.37
07:50:33,4.31,,,07:50:33,4.31
07:50:34,4.0,,,07:50:34,4.0
07:50:35,3.22,,,07:50:35,3.22
07:50:36,1.82,,,07:50:36,1.82
07:50:37,13.4,,,07:50:37,13.4
07:50:38,15.49,,,07:50:38,15.49
07:50:39,15.96,,,07:50:39,15.96
07:50:40,14.0,,,07:50:40,14.0
07:50:41,13.36,,,07:50:41,13.36
07:50:42,11.26,,,07:50:42,11.26
07:50:43,6.99,,,07:50:43,6.99
07:50:44,6.94,,,07:50:44,6.94
07:50:45,11.53,,,07:50:45,11.53
07:50:46,7.48,,,07:50:46,7.48
07:50:47,3.65,,,07:50:47,3.65
07:50:48,4.07,,,07:50:48,4.07
07:50:49,2.38,,,07:50:49,2.38
07:50:50,6.89,,,07:50:50,6.89
07:50:51,2.0,,,07:50:51,2.0
07:50:52,1.0,,,07:50:52,1.0
07:50:53,1.0,,,07:50:53,1.0
07:50:54,1.0,,,07:50:54,1.0
07:50:55,11.91,,,07:50:55,11.91
07:50:56,12.53,,,07:50:56,12.53
07:50:57,3.21,,,07:50:57,3.21
