Time,Bid1,Bid2,Ask1,Ask2,Mid-Price,Total_volume,Bid_ask_spread,Order_imbalance
07:57:46,"[183.0, 51]","[182.0, 18]","[189.5, 18]","[398.0, 6]",186.25,93,6.5,0.48
07:57:47,"[183.0, 70]","[182.0, 30]","[187.33, 24]","[227.28, 40]",185.17,164,4.33,0.22
07:57:48,"[183.0, 45]","[182.0, 27]","[184.78, 9]","[426.05, 21]",183.89,102,1.78,0.41
07:57:49,"[185.18, 22]","[182.83, 36]","[295.0, 40]","[466.23, 13]",240.09,111,109.82,0.05
07:57:50,"[183.64, 25]","[182.42, 36]","[273.79, 19]","[321.94, 35]",228.71,115,90.15,0.06
07:57:51,"[183.73, 22]","[182.2, 30]","[307.5, 24]","[468.89, 18]",245.61,94,123.77,0.11
07:57:52,"[183.0, 10]","[182.0, 15]","[213.68, 19]","[275.0, 12]",198.34,56,30.68,-0.11
07:57:53,"[183.0, 14]","[182.0, 21]","[277.43, 14]","[315.12, 17]",230.21,66,94.43,0.06
07:57:54,"[183.0, 28]","[182.0, 33]","[290.64, 33]","[361.32, 19]",236.82,113,107.64,0.08
07:57:55,"[183.0, 16]","[182.0, 24]","[288.62, 24]","[349.0, 16]",235.81,80,105.62,0.0
07:57:56,"[183.0, 22]","[182.0, 33]","[285.63, 19]","[303.38, 29]",234.32,103,102.63,0.07
07:57:57,"[182.82, 17]","[181.64, 33]","[284.08, 26]","[285.43, 14]",233.45,90,101.25,0.11
07:57:58,"[188.0, 48]","[182.0, 21]","[283.17, 24]","[283.5, 24]",235.58,117,95.17,0.18
07:57:59,"[188.0, 56]","[182.84, 76]","[247.21, 28]","[264.48, 29]",217.61,189,59.21,0.4
07:58:00,"[189.09, 44]","[188.0, 54]","[238.03, 31]","[239.23, 13]",213.56,142,48.94,0.38
07:58:01,"[190.0, 19]","[188.0, 60]","[237.6, 30]","[239.0, 10]",213.8,119,47.6,0.33
07:58:02,"[189.67, 12]","[187.41, 68]","[235.31, 29]","[237.0, 15]",212.49,124,45.64,0.29
07:58:03,"[188.0, 22]","[183.25, 73]","[232.45, 33]","[235.0, 11]",210.23,139,44.45,0.37
07:58:04,"[183.12, 80]","[182.17, 18]","[230.45, 33]","[231.89, 19]",206.79,150,47.33,0.31
07:58:05,"[183.86, 56]","[182.71, 28]","[220.0, 30]","[229.79, 28]",201.93,142,36.14,0.18
07:58:06,"[187.0, 39]","[183.0, 75]","[227.67, 45]","[229.0, 30]",207.33,189,40.67,0.21
07:58:07,"[187.89, 45]","[184.76, 25]","[225.58, 48]","[274.26, 34]",206.74,152,37.69,-0.08
07:58:08,"[188.0, 80]","[187.0, 16]","[221.68, 59]","[222.45, 53]",204.84,208,33.68,-0.08
07:58:09,"[188.0, 65]","[187.0, 13]","[215.58, 59]","[218.62, 32]",201.79,169,27.58,-0.08
07:58:10,"[188.0, 70]","[187.0, 14]","[212.0, 28]","[214.0, 70]",200.0,182,24.0,-0.08
07:58:11,"[188.0, 35]","[187.0, 7]","[209.83, 18]","[212.96, 23]",198.92,83,21.83,0.01
07:58:12,"[188.0, 45]","[187.0, 9]","[204.97, 36]","[205.83, 30]",196.49,120,16.97,-0.1
07:58:13,"[188.0, 76]","[187.0, 14]","[198.02, 42]","[202.21, 61]",193.01,193,10.02,-0.07
07:58:14,"[188.0, 38]","[187.0, 9]","[192.24, 42]","[195.29, 21]",190.12,110,4.24,-0.15
07:58:15,"[187.69, 26]","[185.0, 16]","[189.57, 42]","[190.43, 42]",188.63,126,1.88,-0.33
07:58:16,"[182.97, 31]","[182.29, 85]","[186.0, 50]","[206.46, 39]",184.48,205,3.03,0.13
07:58:17,"[182.0, 104]","[181.0, 121]","[189.95, 21]","[191.07, 28]",185.98,274,7.95,0.64
07:58:18,"[182.0, 74]","[181.0, 77]","[187.95, 20]","[189.55, 29]",184.97,200,5.95,0.51
07:58:19,"[182.06, 64]","[181.36, 77]","[183.9, 20]","[187.05, 21]",182.98,182,1.84,0.55
07:58:20,"[182.0, 167]","[181.0, 13]","[184.54, 26]","[193.23, 26]",183.27,232,2.54,0.55
07:58:21,"[182.0, 132]","[181.0, 12]","[188.0, 24]","[211.75, 36]",185.0,204,6.0,0.41
07:58:22,"[182.0, 67]","[181.0, 12]","[187.75, 24]","[235.5, 36]",184.88,139,5.75,0.14
07:58:23,"[182.0, 6]","[181.0, 6]","[186.5, 12]","[295.0, 18]",184.25,42,4.5,-0.43
07:58:24,"[182.0, 14]","[181.0, 14]","[190.85, 27]","[336.08, 36]",186.43,91,8.85,-0.38
07:58:25,"[182.91, 53]","[181.62, 13]","[360.0, 19]","[397.55, 29]",271.45,114,177.09,0.16
07:58:26,"[183.0, 30]","[182.0, 5]","[297.4, 5]","[366.0, 5]",240.2,45,114.4,0.56
07:58:27,"[184.0, 24]","[182.92, 39]","[346.77, 13]","[472.5, 12]",265.38,88,162.77,0.43
07:58:28,"[187.0, 7]","[183.0, 42]","[353.64, 28]","[364.77, 26]",270.32,103,166.64,-0.05
07:58:29,"[187.0, 12]","[183.0, 72]","[217.07, 54]","[300.18, 22]",202.04,160,30.07,0.05
07:58:30,"[187.0, 14]","[183.0, 84]","[215.57, 70]","[243.13, 31]",201.29,199,28.57,-0.02
07:58:31,"[183.4, 40]","[182.8, 30]","[205.18, 34]","[213.11, 38]",194.29,142,21.78,-0.01
07:58:32,"[183.53, 55]","[182.74, 57]","[201.94, 62]","[202.78, 64]",192.73,238,18.41,-0.06
07:58:33,"[188.0, 12]","[183.0, 72]","[198.88, 51]","[201.16, 57]",193.44,192,10.88,-0.12
07:58:34,"[183.37, 27]","[182.74, 54]","[195.53, 75]","[196.96, 67]",189.45,223,12.16,-0.27
07:58:35,"[182.1, 20]","[181.13, 31]","[191.91, 55]","[193.09, 55]",187.0,161,9.81,-0.37
07:58:36,"[182.65, 31]","[181.32, 31]","[190.25, 60]","[193.0, 60]",186.45,182,7.6,-0.32
07:58:37,"[182.0, 9]","[181.0, 27]","[187.33, 39]","[188.64, 42]",184.67,117,5.33,-0.38
07:58:38,"[177.88, 34]","[176.66, 38]","[182.63, 63]","[185.25, 65]",180.26,200,4.75,-0.28
07:58:39,"[174.0, 32]","[168.0, 8]","[179.42, 26]","[180.73, 26]",176.71,92,5.42,-0.13
07:58:40,"[174.0, 48]","[168.0, 13]","[177.35, 34]","[178.93, 27]",175.68,122,3.35,0.0
07:58:41,"[174.0, 33]","[146.18, 11]","[175.26, 38]","[177.85, 13]",174.63,95,1.26,-0.07
07:58:42,"[162.0, 15]","[126.46, 13]","[179.5, 14]","[329.93, 14]",170.75,56,17.5,0.0
07:58:43,"[123.67, 24]","[86.44, 18]","[178.95, 38]","[356.86, 28]",151.31,108,55.28,-0.22
07:58:44,"[141.22, 18]","[108.09, 11]","[178.0, 44]","[180.0, 22]",159.61,95,36.78,-0.39
07:58:45,"[145.0, 6]","[142.0, 12]","[177.57, 21]","[178.67, 18]",161.29,57,32.57,-0.37
07:58:46,"[174.0, 9]","[142.6, 15]","[176.84, 19]","[177.97, 29]",175.42,72,2.84,-0.33
07:58:47,"[149.57, 23]","[140.63, 27]","[178.72, 29]","[218.93, 27]",164.14,106,29.16,-0.06
07:58:48,"[158.14, 21]","[154.83, 12]","[178.0, 22]","[188.55, 55]",168.07,110,19.86,-0.4
07:58:49,"[154.07, 15]","[70.88, 17]","[175.27, 22]","[178.92, 48]",164.67,102,21.21,-0.37
07:58:50,"[115.77, 22]","[23.67, 18]","[177.0, 40]","[178.0, 20]",146.39,100,61.23,-0.2
07:58:51,"[131.86, 29]","[77.64, 50]","[177.0, 32]","[178.0, 16]",154.43,127,45.14,0.24
07:58:52,"[157.0, 36]","[79.0, 96]","[177.0, 48]","[178.0, 24]",167.0,204,20.0,0.29
07:58:53,"[78.64, 50]","[67.0, 18]","[177.0, 40]","[178.0, 20]",127.82,128,98.36,0.06
07:58:54,"[137.38, 84]","[96.82, 51]","[177.0, 48]","[178.0, 24]",157.19,207,39.62,0.3
07:58:55,"[140.44, 34]","[130.29, 42]","[177.0, 25]","[178.0, 16]",158.72,117,36.56,0.3
07:58:56,"[149.78, 36]","[148.0, 9]","[178.79, 56]","[179.52, 33]",164.28,134,29.01,-0.33
07:58:57,"[150.73, 44]","[150.0, 24]","[179.0, 80]","[180.0, 40]",164.86,188,28.27,-0.28
07:58:58,"[156.02, 63]","[153.47, 102]","[178.09, 98]","[179.35, 110]",167.05,373,22.08,-0.12
07:58:59,"[159.67, 60]","[158.0, 15]","[171.47, 75]","[172.78, 54]",165.57,204,11.8,-0.26
07:59:00,"[163.03, 60]","[163.55, 84]","[171.08, 76]","[172.06, 72]",167.06,292,8.05,-0.01
07:59:01,"[172.26, 35]","[169.45, 67]","[183.07, 45]","[185.43, 49]",177.66,196,10.81,0.04
07:59:02,"[184.41, 78]","[179.08, 51]","[258.59, 32]","[339.43, 23]",221.5,184,74.18,0.4
07:59:03,"[187.22, 90]","[185.76, 85]","[355.0, 24]","[535.93, 28]",271.11,227,167.78,0.54
07:59:04,"[189.57, 28]","[187.0, 70]","[376.9, 20]","[464.53, 15]",283.24,133,187.33,0.47
07:59:05,"[190.0, 36]","[187.0, 90]","[476.33, 27]","[622.42, 24]",333.17,177,286.33,0.42
07:59:06,"[190.0, 56]","[184.52, 116]","[297.88, 32]","[369.11, 37]",243.94,241,107.88,0.43
07:59:07,"[188.2, 30]","[184.47, 57]","[291.76, 21]","[296.0, 18]",239.98,126,103.56,0.38
07:59:08,"[185.4, 30]","[183.98, 82]","[263.22, 27]","[286.88, 51]",224.31,190,77.82,0.18
07:59:09,"[184.0, 88]","[183.0, 11]","[282.07, 40]","[283.81, 37]",233.04,176,98.07,0.12
07:59:10,"[184.0, 66]","[183.0, 10]","[278.9, 20]","[280.31, 32]",231.45,128,94.9,0.19
07:59:11,"[184.36, 66]","[183.64, 28]","[276.77, 53]","[277.44, 32]",230.57,179,92.41,0.05
07:59:12,"[188.0, 18]","[184.0, 54]","[275.0, 18]","[276.0, 18]",231.5,108,87.0,0.33
07:59:13,"[188.0, 20]","[184.0, 39]","[273.8, 20]","[274.9, 20]",230.9,99,85.8,0.19
07:59:14,"[188.0, 24]","[184.0, 46]","[241.47, 34]","[271.42, 24]",214.74,128,53.47,0.09
07:59:15,"[188.0, 12]","[184.0, 24]","[196.83, 12]","[235.0, 16]",192.42,64,8.83,0.12
07:59:16,"[184.47, 17]","[183.21, 19]","[194.59, 41]","[219.14, 44]",189.53,121,10.11,-0.4
07:59:17,"[184.0, 11]","[183.0, 11]","[189.97, 31]","[191.36, 22]",186.98,75,5.97,-0.41
07:59:18,"[183.58, 12]","[182.41, 17]","[188.29, 42]","[189.12, 51]",185.93,122,4.7,-0.52
07:59:19,"[182.08, 79]","[181.83, 81]","[184.4, 35]","[188.22, 51]",183.24,246,2.32,0.3
07:59:20,"[182.15, 67]","[181.25, 24]","[186.58, 26]","[245.0, 44]",184.36,161,4.43,0.13
07:59:21,"[182.0, 54]","[181.0, 22]","[187.36, 22]","[517.91, 44]",184.68,142,5.36,0.07
07:59:22,"[182.0, 24]","[181.0, 16]","[184.35, 17]","[327.79, 28]",183.18,85,2.35,-0.06
07:59:23,"[182.0, 21]","[181.0, 14]","[183.71, 14]","[247.23, 26]",182.86,75,1.71,-0.07
07:59:24,"[171.83, 46]","[137.79, 38]","[329.02, 41]","[375.9, 50]",250.43,175,157.2,-0.04
07:59:25,"[168.42, 43]","[155.19, 31]","[179.22, 51]","[196.56, 55]",173.82,180,10.8,-0.18
07:59:26,"[170.0, 8]","[169.0, 32]","[175.0, 24]","[177.79, 38]",172.5,102,5.0,-0.22
07:59:27,"[170.57, 14]","[169.36, 47]","[175.04, 27]","[176.7, 23]",172.8,111,4.47,0.1
07:59:28,"[175.68, 68]","[173.71, 51]","[177.09, 33]","[210.42, 66]",176.38,218,1.41,0.09
07:59:29,"[180.22, 46]","[159.64, 96]","[215.71, 34]","[392.82, 68]",197.96,244,35.49,0.16
07:59:30,"[184.43, 23]","[182.11, 126]","[241.58, 26]","[401.0, 38]",213.01,213,57.14,0.4
07:59:31,"[185.57, 42]","[183.0, 14]","[293.29, 14]","[430.17, 47]",239.43,117,107.71,-0.04
07:59:32,"[188.0, 30]","[183.0, 10]","[256.74, 19]","[342.09, 23]",222.37,82,68.74,-0.02
07:59:33,"[188.0, 18]","[183.0, 6]","[292.0, 6]","[304.0, 12]",240.0,42,104.0,0.14
07:59:34,"[184.62, 50]","[182.1, 89]","[234.03, 38]","[235.68, 44]",209.32,221,49.41,0.26
07:59:35,"[184.0, 66]","[183.0, 11]","[229.29, 35]","[232.2, 20]",206.64,132,45.29,0.17
07:59:36,"[184.0, 46]","[183.0, 11]","[215.23, 26]","[222.08, 24]",199.62,107,31.23,0.07
07:59:37,"[184.0, 50]","[183.0, 13]","[210.08, 52]","[213.0, 13]",197.04,128,26.08,-0.02
07:59:38,"[183.56, 18]","[182.02, 130]","[208.4, 40]","[213.0, 10]",195.98,198,24.84,0.49
07:59:39,"[183.0, 46]","[181.96, 166]","[207.33, 48]","[213.0, 12]",195.17,272,24.33,0.56
07:59:40,"[187.0, 38]","[182.0, 304]","[205.39, 51]","[207.25, 32]",196.2,425,18.39,0.61
07:59:41,"[187.0, 30]","[182.0, 240]","[196.19, 27]","[198.33, 27]",191.59,324,9.19,0.67
07:59:42,"[187.85, 26]","[184.24, 58]","[190.17, 41]","[192.14, 21]",189.01,146,2.32,0.15
07:59:43,"[182.79, 76]","[181.89, 108]","[188.5, 24]","[222.24, 25]",185.64,233,5.71,0.58
07:59:44,"[182.0, 173]","[181.0, 33]","[188.0, 22]","[220.0, 55]",185.0,283,6.0,0.46
07:59:45,"[182.42, 71]","[181.63, 41]","[208.14, 14]","[327.48, 23]",195.28,149,25.72,0.5
07:59:46,"[182.07, 146]","[181.27, 49]","[375.06, 49]","[392.82, 44]",278.56,288,192.99,0.35
07:59:47,"[182.0, 130]","[181.0, 39]","[243.86, 29]","[277.84, 49]",212.93,247,61.86,0.37
07:59:48,"[182.0, 90]","[181.0, 27]","[275.67, 9]","[300.44, 45]",228.83,171,93.67,0.37
07:59:49,"[182.13, 110]","[165.64, 102]","[306.0, 55]","[391.13, 75]",244.06,342,123.87,0.24
07:59:50,"[182.16, 110]","[181.83, 60]","[303.87, 60]","[304.9, 62]",243.02,292,121.7,0.16
07:59:51,"[186.0, 34]","[182.21, 78]","[301.73, 44]","[304.0, 44]",243.86,200,115.73,0.12
07:59:52,"[188.0, 50]","[184.0, 20]","[219.05, 41]","[226.96, 47]",203.52,158,31.05,-0.11
07:59:53,"[187.83, 24]","[183.0, 20]","[198.0, 24]","[304.0, 24]",192.92,92,10.17,-0.04
07:59:54,"[183.43, 14]","[182.02, 122]","[197.14, 56]","[273.43, 56]",190.29,248,13.71,0.1
07:59:55,"[183.0, 74]","[182.0, 110]","[194.0, 44]","[195.36, 44]",188.5,272,11.0,0.35
07:59:56,"[183.0, 120]","[182.0, 120]","[191.83, 48]","[195.0, 48]",187.42,336,8.83,0.43
07:59:57,"[186.0, 40]","[182.91, 110]","[190.18, 44]","[195.0, 44]",188.09,238,4.18,0.26
07:59:58,"[187.0, 37]","[183.0, 100]","[189.1, 40]","[222.95, 38]",188.05,215,2.1,0.27
07:59:59,"[187.12, 32]","[183.22, 74]","[249.52, 29]","[412.86, 21]",218.32,156,62.39,0.36
08:00:00,"[183.63, 83]","[182.33, 120]","[424.45, 22]","[478.25, 32]",304.04,257,240.83,0.58
08:00:01,"[183.0, 103]","[182.0, 120]","[377.0, 24]","[493.17, 36]",280.0,283,194.0,0.58
08:00:02,"[183.0, 99]","[182.0, 94]","[360.14, 21]","[443.3, 23]",271.57,237,177.14,0.63
08:00:03,"[183.0, 63]","[182.0, 22]","[265.6, 10]","[322.35, 20]",224.3,115,82.6,0.48
08:00:04,"[183.0, 45]","[182.0, 20]","[208.25, 8]","[251.0, 8]",195.62,81,25.25,0.6
08:00:05,"[183.0, 99]","[182.0, 43]","[207.0, 22]","[208.5, 12]",195.0,176,24.0,0.61
08:00:06,"[183.0, 84]","[182.0, 24]","[202.17, 24]","[203.25, 24]",192.58,156,19.17,0.38
08:00:07,"[182.9, 42]","[181.57, 28]","[199.2, 20]","[200.2, 20]",191.05,110,16.3,0.27
08:00:08,"[182.0, 48]","[181.0, 32]","[198.17, 24]","[208.83, 24]",190.08,128,16.17,0.25
08:00:09,"[182.22, 41]","[181.5, 32]","[197.58, 24]","[208.25, 24]",189.9,121,15.36,0.21
08:00:10,"[183.0, 28]","[182.0, 48]","[194.14, 22]","[195.59, 17]",188.57,115,11.14,0.32
08:00:11,"[183.0, 30]","[182.0, 40]","[191.0, 14]","[192.0, 16]",187.0,100,8.0,0.4
08:00:12,"[182.0, 52]","[159.24, 17]","[188.35, 17]","[190.55, 22]",185.18,108,6.35,0.28
08:00:13,"[182.0, 22]","[181.0, 11]","[184.43, 23]","[187.06, 17]",183.22,73,2.43,-0.1
08:00:14,"[182.0, 34]","[181.0, 12]","[266.59, 27]","[609.81, 21]",224.3,94,84.59,-0.02
08:00:15,"[182.33, 18]","[167.26, 27]","[257.0, 9]","[673.67, 36]",219.67,90,74.67,0.0
08:00:16,"[172.5, 32]","[148.87, 31]","[400.41, 22]","[657.14, 28]",286.45,113,227.91,0.12
08:00:17,"[101.48, 23]","[35.11, 27]","[258.3, 27]","[321.5, 18]",179.89,95,156.82,0.05
08:00:18,"[157.0, 7]","[81.36, 11]","[181.45, 11]","[242.44, 9]",169.23,38,24.45,-0.05
08:00:19,"[147.0, 6]","[121.89, 9]","[177.0, 6]","[248.0, 3]",162.0,24,30.0,0.25
08:00:20,"[173.1, 20]","[145.88, 25]","[273.23, 22]","[295.59, 41]",223.16,108,100.13,-0.17
08:00:21,"[186.67, 60]","[166.72, 29]","[319.22, 36]","[496.5, 26]",252.94,151,132.56,0.18
08:00:22,"[188.0, 156]","[170.57, 63]","[399.35, 51]","[499.72, 67]",293.68,337,211.35,0.3
08:00:23,"[188.0, 105]","[174.0, 21]","[277.53, 19]","[435.6, 10]",232.76,155,89.53,0.63
08:00:24,"[188.0, 144]","[136.59, 34]","[245.9, 21]","[247.41, 27]",216.95,226,57.9,0.58
08:00:25,"[188.0, 187]","[160.29, 121]","[244.45, 22]","[245.17, 29]",216.23,359,56.45,0.72
08:00:26,"[163.95, 84]","[147.65, 74]","[244.0, 12]","[245.0, 24]",203.98,194,80.05,0.63
08:00:27,"[147.77, 61]","[128.47, 68]","[188.8, 15]","[244.56, 18]",168.29,162,41.03,0.59
08:00:28,"[156.42, 85]","[153.43, 99]","[175.0, 32]","[221.59, 41]",165.71,257,18.58,0.43
08:00:29,"[173.6, 70]","[169.31, 61]","[218.08, 26]","[266.73, 37]",195.84,194,44.48,0.35
08:00:30,"[188.5, 56]","[183.18, 56]","[243.93, 28]","[263.0, 70]",216.21,210,55.43,0.07
08:00:31,"[190.0, 64]","[188.0, 69]","[203.37, 38]","[210.73, 74]",196.68,245,13.37,0.09
08:00:32,"[189.43, 35]","[187.73, 37]","[196.33, 21]","[199.33, 36]",192.88,129,6.9,0.12
08:00:33,"[188.0, 68]","[185.25, 16]","[192.89, 36]","[194.36, 44]",190.44,164,4.89,0.02
08:00:34,"[187.53, 15]","[184.45, 11]","[252.38, 26]","[492.44, 36]",219.96,88,64.85,-0.41
08:00:35,"[181.0, 54]","[136.67, 45]","[341.94, 18]","[362.38, 26]",261.47,143,160.94,0.38
08:00:36,"[182.62, 72]","[180.49, 86]","[235.73, 11]","[239.0, 22]",209.18,191,53.1,0.65
08:00:37,"[187.36, 42]","[183.0, 168]","[234.21, 14]","[239.0, 28]",210.79,252,46.86,0.67
08:00:38,"[189.09, 33]","[183.0, 138]","[233.0, 11]","[267.53, 30]",211.05,212,43.91,0.61
08:00:39,"[190.0, 24]","[183.0, 112]","[232.0, 8]","[330.0, 16]",211.0,160,42.0,0.7
08:00:40,"[190.0, 12]","[183.0, 56]","[231.06, 16]","[271.2, 5]",210.53,89,41.06,0.53
08:00:41,"[184.47, 86]","[182.82, 102]","[229.66, 59]","[231.69, 16]",207.06,263,45.2,0.43
08:00:42,"[183.0, 90]","[182.0, 27]","[228.29, 21]","[229.91, 33]",205.64,171,45.29,0.37
08:00:43,"[182.82, 56]","[181.43, 42]","[184.0, 50]","[248.95, 38]",183.41,186,1.18,0.05
08:00:44,"[182.0, 12]","[181.0, 36]","[183.71, 14]","[207.5, 24]",182.86,86,1.71,0.12
08:00:45,"[181.59, 34]","[111.73, 55]","[330.16, 25]","[436.75, 24]",255.87,138,148.57,0.29
08:00:46,"[151.76, 25]","[122.61, 49]","[263.91, 35]","[300.82, 28]",207.84,137,112.15,0.08
08:00:47,"[182.67, 6]","[162.77, 13]","[210.8, 15]","[213.0, 25]",196.73,59,28.13,-0.36
08:00:48,"[133.11, 46]","[98.21, 29]","[190.0, 30]","[205.73, 30]",161.55,135,56.89,0.11
08:00:49,"[153.29, 51]","[128.0, 37]","[178.29, 21]","[203.44, 25]",165.79,134,24.99,0.31
08:00:50,"[165.07, 44]","[135.25, 36]","[180.0, 10]","[439.79, 24]",172.53,114,14.93,0.4
08:00:51,"[130.84, 19]","[106.73, 33]","[178.0, 9]","[208.0, 9]",154.42,70,47.16,0.49
08:00:52,"[99.92, 25]","[80.69, 35]","[174.0, 9]","[175.33, 30]",136.96,99,74.08,0.21
08:00:53,"[157.1, 31]","[134.18, 28]","[174.0, 10]","[175.0, 40]",165.55,109,16.9,0.08
08:00:54,"[166.1, 20]","[164.0, 30]","[174.0, 10]","[175.0, 40]",170.05,100,7.9,0.0
08:00:55,"[167.0, 16]","[164.0, 24]","[174.0, 8]","[175.0, 32]",170.5,80,7.0,0.0
08:00:56,"[168.58, 24]","[167.38, 26]","[175.0, 40]","[180.0, 10]",171.79,100,6.42,0.0
08:00:57,"[170.76, 21]","[132.93, 30]","[176.32, 19]","[281.31, 13]",173.54,83,5.55,0.23
08:00:58,"[170.0, 30]","[108.6, 50]","[173.41, 17]","[307.5, 22]",171.71,119,3.41,0.34
08:00:59,"[144.94, 32]","[6.0, 45]","[172.42, 19]","[198.2, 10]",158.68,106,27.48,0.45
08:01:00,"[173.31, 52]","[47.78, 18]","[243.94, 16]","[416.46, 26]",208.62,112,70.63,0.25
08:01:01,"[182.22, 32]","[168.58, 19]","[280.0, 7]","[441.0, 35]",231.11,93,97.78,0.1
08:01:02,"[184.78, 9]","[182.03, 31]","[308.85, 26]","[542.5, 10]",246.81,76,124.07,0.05
08:01:03,"[187.33, 18]","[185.91, 11]","[192.4, 20]","[194.0, 25]",189.87,74,5.07,-0.22
08:01:04,"[188.9, 30]","[187.0, 40]","[190.8, 40]","[421.8, 30]",189.85,140,1.9,0.0
08:01:05,"[187.0, 24]","[183.0, 18]","[491.5, 10]","[508.57, 14]",339.25,66,304.5,0.27
08:01:06,"[187.0, 28]","[183.0, 21]","[440.6, 15]","[473.2, 15]",313.8,79,253.6,0.24
08:01:07,"[183.0, 26]","[182.0, 66]","[407.79, 14]","[421.25, 16]",295.39,122,224.79,0.51
08:01:08,"[183.0, 12]","[182.0, 24]","[372.5, 4]","[374.0, 4]",277.75,44,189.5,0.64
08:01:09,"[183.0, 30]","[182.0, 60]","[370.09, 11]","[373.53, 15]",276.55,116,187.09,0.55
08:01:10,"[182.48, 69]","[176.5, 72]","[364.21, 28]","[365.91, 23]",273.35,192,181.74,0.47
08:01:11,"[182.26, 38]","[146.46, 13]","[360.15, 13]","[361.36, 11]",271.21,75,177.89,0.36
08:01:12,"[188.0, 81]","[182.0, 60]","[347.37, 27]","[358.95, 19]",267.69,187,159.37,0.51
08:01:13,"[188.0, 64]","[182.0, 70]","[344.31, 32]","[357.36, 28]",266.16,194,156.31,0.38
08:01:14,"[188.0, 9]","[182.0, 15]","[297.86, 7]","[355.33, 6]",242.93,37,109.86,0.3
08:01:15,"[188.0, 14]","[182.57, 56]","[221.31, 26]","[239.32, 31]",204.65,127,33.31,0.1
08:01:16,"[188.0, 9]","[184.48, 21]","[215.14, 14]","[216.18, 17]",201.57,61,27.14,-0.02
08:01:17,"[188.0, 11]","[186.0, 11]","[197.62, 29]","[208.29, 21]",192.81,72,9.62,-0.39
08:01:18,"[184.0, 18]","[182.81, 80]","[192.1, 30]","[202.0, 18]",188.05,146,8.1,0.34
08:01:19,"[184.0, 17]","[183.0, 143]","[189.83, 12]","[191.73, 30]",186.92,202,5.83,0.58
08:01:20,"[183.54, 56]","[182.96, 136]","[185.55, 22]","[187.6, 20]",184.54,234,2.01,0.64
08:01:21,"[184.3, 100]","[183.07, 112]","[187.3, 10]","[192.0, 30]",185.8,252,3.0,0.68
08:01:22,"[185.05, 111]","[184.0, 52]","[340.52, 29]","[382.83, 41]",262.79,233,155.46,0.4
08:01:23,"[187.0, 18]","[184.0, 12]","[410.0, 15]","[654.0, 3]",298.5,48,223.0,0.25
08:01:24,"[188.0, 36]","[184.0, 24]","[445.14, 14]","[540.32, 22]",316.57,96,257.14,0.25
08:01:25,"[189.3, 60]","[185.0, 30]","[331.29, 41]","[453.45, 29]",260.3,160,141.99,0.12
08:01:26,"[190.0, 54]","[189.0, 18]","[363.89, 45]","[419.11, 45]",276.94,162,173.89,-0.11
08:01:27,"[189.97, 63]","[188.23, 26]","[341.77, 44]","[342.92, 48]",265.87,181,151.8,-0.02
08:01:28,"[188.44, 27]","[183.55, 87]","[314.54, 65]","[315.41, 61]",251.49,240,126.09,-0.05
08:01:29,"[184.46, 13]","[183.03, 94]","[267.46, 46]","[269.37, 35]",225.96,188,82.99,0.14
08:01:30,"[185.83, 24]","[184.0, 12]","[242.33, 45]","[248.33, 58]",214.08,139,56.5,-0.48
08:01:31,"[188.19, 37]","[186.9, 29]","[219.85, 52]","[220.83, 46]",204.02,164,31.66,-0.2
08:01:32,"[188.83, 12]","[186.4, 15]","[215.49, 35]","[216.46, 41]",202.16,103,26.65,-0.48
08:01:33,"[190.0, 26]","[188.0, 13]","[211.88, 52]","[213.55, 51]",200.94,142,21.88,-0.45
08:01:34,"[190.0, 20]","[188.0, 10]","[208.53, 38]","[209.57, 42]",199.26,110,18.53,-0.45
08:01:35,"[188.47, 17]","[184.17, 69]","[205.0, 52]","[205.88, 51]",196.74,189,16.53,-0.09
08:01:36,"[189.0, 15]","[188.0, 12]","[200.38, 39]","[201.41, 41]",194.69,107,11.38,-0.5
08:01:37,"[189.0, 14]","[188.0, 14]","[196.38, 56]","[197.82, 50]",192.69,134,7.38,-0.58
08:01:38,"[189.0, 14]","[188.0, 14]","[193.03, 60]","[194.35, 52]",191.02,140,4.03,-0.6
08:01:39,"[186.44, 34]","[185.27, 101]","[189.12, 52]","[190.7, 46]",187.78,233,2.67,0.16
08:01:40,"[185.0, 98]","[183.17, 30]","[188.7, 30]","[190.92, 36]",186.85,194,3.7,0.32
08:01:41,"[185.0, 57]","[184.0, 15]","[186.13, 69]","[269.33, 46]",185.57,187,1.13,-0.23
08:01:42,"[185.86, 37]","[183.33, 15]","[269.07, 28]","[297.57, 21]",227.47,101,83.21,0.03
08:01:43,"[186.0, 54]","[184.0, 9]","[273.38, 29]","[275.71, 34]",229.69,126,87.38,0.0
08:01:44,"[186.0, 84]","[184.0, 14]","[269.33, 46]","[271.04, 52]",227.66,196,83.33,0.0
08:01:45,"[186.0, 54]","[184.0, 9]","[267.0, 36]","[268.0, 27]",226.5,126,81.0,0.0
08:01:46,"[186.23, 52]","[184.38, 16]","[263.86, 43]","[265.26, 47]",225.05,158,77.63,-0.14
08:01:47,"[189.88, 83]","[187.71, 28]","[256.72, 25]","[261.25, 24]",223.3,160,66.84,0.39
08:01:48,"[191.0, 126]","[189.0, 28]","[236.97, 37]","[242.88, 41]",213.99,232,45.97,0.33
