,ARIMA Forecast Average Mid-Price,Actual Mid-Price,ARIMA Forecast Average Bid-Ask Spread,Actual Bid-Ask Spread,ARIMA Trading Signal,True Trading Signals,Correct Prediction
3325,143.68531568436703,143.11,64.9118596661468,57.03,Buy,Hold,False
3326,142.0176250908658,145.43,60.21687703013206,63.5,Hold,Hold,True
3327,145.55274682052854,151.52,66.41669521365206,70.9,Sell,Hold,False
3328,143.3157267236121,138.24,60.45015456302771,46.3,Buy,Hold,False
3329,141.08620236395683,143.02,57.6432698249785,54.82,Buy,Hold,False
3330,143.0709590043657,140.35,55.900537708875234,53.2,Buy,Hold,False
3331,140.71095586744406,132.92,45.870078675866814,35.33,Buy,Buy,True
3332,133.25985997866,138.51,37.60933163438703,47.55,Buy,Hold,False
3333,134.54764440003464,134.88,41.99124356939337,40.66,Hold,Hold,True
3334,138.60719334294404,137.3,45.146355183099814,44.32,Sell,Hold,False
3335,150.9241805880964,153.85,71.57172844115789,78.66,Hold,Sell,False
3336,166.10238437184086,153.16,112.76983518549385,82.58,Buy,Hold,False
3337,143.297583843971,147.77,78.56292829336802,67.5,Hold,Hold,True
3338,139.18101492653832,137.68,57.78603568830475,45.31,Sell,Buy,False
3339,141.95343941328576,137.98,56.73261996735049,48.73,Hold,Hold,True
3340,143.61564249991795,139.53,56.932127676989424,46.85,Buy,Hold,False
3341,143.78081444835394,144.77,57.07542274335093,59.55,Hold,Hold,True
3342,141.66268092912986,150.96,57.65445793930801,75.52,Buy,Sell,False
3343,143.40523096178032,143.76,57.58312839352637,56.97,Hold,Hold,True
3344,141.89385780408082,135.57,55.989298063552894,48.97,Hold,Buy,False
3345,144.2864449880222,146.24,57.31149793408643,61.25,Hold,Sell,False
3346,141.67837058672214,147.1,56.82252703515137,62.22,Buy,Hold,False
3347,141.24498240480543,134.56,52.1235540279608,39.81,Buy,Buy,True
3348,141.6366740415663,136.72,55.7200323214881,47.61,Sell,Hold,False
3349,140.4131355746156,134.27,52.25325745713044,45.59,Hold,Hold,True
3350,141.61886884232734,139.38,55.42124723914212,55.64,Hold,Hold,True
3351,140.6296017176414,136.8,52.93494949176951,46.0,Buy,Hold,False
3352,141.62309815785673,141.24,55.26999283610409,50.93,Sell,Hold,False
3353,135.70449290140294,140.28,54.2640994935144,49.47,Buy,Hold,False
3354,140.61409021418822,142.99,53.907266964013544,56.09,Sell,Hold,False
3355,140.05172507716773,136.85,49.78004056028831,44.89,Hold,Hold,True
3356,140.97779680009046,142.76,53.33438009356645,56.37,Buy,Hold,False
3357,141.5474115649207,146.18,53.731701271287534,65.53,Buy,Sell,False
3358,140.77796812012184,142.69,53.55344395772769,55.67,Sell,Hold,False
3359,140.20954609972188,134.28,52.221668026445265,38.37,Buy,Buy,True
3360,141.18947901466387,141.73,53.894315676887345,57.01,Sell,Hold,False
3361,140.41812938965154,136.56,52.47772693057938,48.04,Buy,Hold,False
3362,139.99093117457082,141.75,51.71414306309505,53.32,Buy,Hold,False
3363,139.89947725186482,140.44,52.071626731156655,51.43,Buy,Hold,False
3364,139.7595532500456,141.2,51.483699062609105,52.77,Hold,Hold,True
3365,139.90000705123902,135.44,51.68925560305547,44.09,Buy,Hold,False
3366,137.81539291733435,134.77,49.551740446543235,39.34,Hold,Hold,True
3367,139.46702055878274,149.13,51.21063381407041,69.3,Sell,Hold,False
3368,139.92322553750336,139.56,51.336413528946196,53.37,Buy,Hold,False
3369,140.15721272405057,144.61,50.38841241734932,61.19,Buy,Hold,False
3370,140.45780123005807,138.91,51.05744168313193,49.89,Buy,Hold,False
3371,144.7452458172326,153.59,56.14488926548815,80.22,Sell,Sell,True
3372,141.7681673734825,133.81,54.89048717291198,42.73,Buy,Buy,True
3373,140.17098491181747,149.33,54.2408738418103,68.05,Buy,Sell,False
3374,144.41249771273368,144.13,59.497417026777214,61.49,Hold,Hold,True
3375,142.6787219040526,138.51,58.87128393446206,48.76,Buy,Buy,True
3376,141.4110452374517,135.76,54.54571740052036,47.16,Hold,Hold,True
3377,141.28425374466832,147.29,55.84378829094097,69.68,Sell,Sell,True
3378,138.1487759390811,129.98,51.51420054009793,30.89,Hold,Buy,False
3379,139.8341247094054,150.65,52.91724304394717,79.9,Buy,Sell,False
3380,144.44211268836415,136.78,57.35927737298083,46.55,Sell,Hold,False
3381,139.018683763109,135.21,55.881575125408496,40.68,Hold,Buy,False
3382,137.6556948209888,133.03,54.971985546981806,34.73,Buy,Hold,False
3383,134.66480712715796,138.15,41.01189839798319,46.81,Buy,Hold,False
3384,133.92685490477166,129.26,43.641223224427826,26.53,Sell,Hold,False
3385,136.40197123528282,140.43,43.65676799229889,59.31,Buy,Hold,False
3386,138.30139175633272,145.14,52.64697609480497,61.98,Buy,Sell,False
3387,140.88910431853895,135.33,47.00441537492829,40.64,Sell,Buy,False
3388,138.23344417426432,133.86,48.383766207937505,51.2,Buy,Hold,False
3389,135.78051458240174,130.77,47.12775153621106,37.82,Buy,Hold,False
3390,139.61140040705115,165.03,53.961264189568645,105.08,Sell,Sell,True
3391,146.56022553324112,135.55,53.719954815003234,44.54,Hold,Buy,False
3392,149.03653898085713,146.87,52.04574117508997,65.98,Hold,Hold,True
3393,151.16875413113664,151.28,70.23108380148804,77.28,Buy,Sell,False
3394,141.9805609544253,132.14,61.2654730903083,39.46,Hold,Buy,False
3395,141.5308914219232,140.97,55.628154866605925,53.8,Hold,Hold,True
3396,140.56162816099004,147.66,57.83296346300125,67.74,Hold,Sell,False
3397,142.9374768010925,144.26,59.354516640766995,60.23,Sell,Hold,False
3398,141.99372874014577,132.16,55.956366024121394,41.24,Buy,Buy,True
3399,141.0486177766614,147.55,53.208402918178294,64.68,Buy,Sell,False
3400,142.25208329240553,146.48,56.447311981452415,61.49,Buy,Hold,False
3401,142.20718582611107,138.06,56.28170221516998,47.92,Buy,Buy,True
3402,139.87893185179487,127.8,47.45990491993417,26.89,Hold,Hold,True
3403,141.14088473318355,156.3,54.6265701262342,85.48,Hold,Sell,False
3404,141.987189960371,135.55,57.62865634498179,43.48,Buy,Buy,True
3405,143.1057377114184,135.71,56.15278589527706,41.36,Buy,Hold,False
3406,141.33953036941523,152.68,55.25051873040796,75.6,Sell,Sell,True
3407,142.48919843675392,139.98,56.55454763917353,52.74,Buy,Buy,True
3408,142.37107959661802,125.86,56.76822465469819,27.26,Buy,Hold,False
3409,140.91966011031258,148.96,53.02740380644629,75.57,Sell,Sell,True
3410,139.99279864414993,153.42,51.96321800759675,81.08,Buy,Hold,False
3411,143.17726642121585,142.0,57.21979730841662,56.09,Sell,Buy,False
3412,146.9688557816298,145.38,57.26485155112575,60.74,Hold,Hold,True
3413,148.09880911540492,140.24,55.60002218920641,51.83,Hold,Hold,True
3414,141.78635370398808,138.83,56.26959286462676,50.4,Buy,Hold,False
3415,141.99235393235338,141.12,56.27812011568519,54.41,Sell,Hold,False
3416,144.70652737796428,164.04,58.44419651188897,104.0,Buy,Sell,False
3417,146.0661452999333,142.49,57.447702085618644,55.33,Sell,Buy,False
3418,148.04088620297983,142.53,59.46434803772134,58.21,Buy,Hold,False
3419,147.16351240983218,142.58,57.62307355390472,58.11,Buy,Hold,False
3420,147.38399343263444,142.48,58.75702901735154,55.05,Hold,Hold,True
3421,145.35532926759964,144.72,58.31230997393355,62.32,Sell,Hold,False
3422,146.50773759343397,150.37,61.8181430184217,77.26,Hold,Sell,False
3423,142.8066042125684,136.66,58.82920528902063,43.78,Buy,Buy,True
3424,145.08533155012464,135.1,59.18494673807502,43.09,Buy,Hold,False
3425,144.4414821195046,154.61,61.18201591723986,85.59,Buy,Sell,False
3426,144.95128180613693,138.8,60.33894192320146,52.77,Buy,Buy,True
3427,139.7668613905907,133.29,59.20033562840193,39.28,Buy,Hold,False
3428,141.5817630150977,150.04,62.102070435372276,73.71,Buy,Hold,False
3429,138.57288228677945,127.38,60.32415678824901,28.57,Buy,Hold,False
3430,140.6524729189152,151.35,57.446570955575226,74.31,Buy,Hold,False
3431,142.2040103131156,156.07,60.56816227253897,84.6,Hold,Sell,False
3432,142.37982833023054,151.98,61.50199682904012,75.19,Hold,Hold,True
3433,143.94973706908874,142.11,61.44818366204491,55.86,Hold,Buy,False
3434,144.64001069042334,152.86,62.22749065352078,77.66,Hold,Sell,False
3435,144.82078768435582,139.43,63.544291547104535,50.69,Hold,Buy,False
3436,146.94634804693396,153.79,65.38685938088518,78.53,Hold,Sell,False
3437,145.38792509625983,136.07,62.94040569842771,48.11,Hold,Buy,False
3438,144.0503513791145,142.56,61.631866555189234,57.03,Hold,Hold,True
3439,144.41306522057056,144.91,61.38048782166582,65.09,Hold,Hold,True
3440,144.47824315622378,159.96,68.22944891227833,93.38,Buy,Sell,False
3441,147.59161760732943,150.64,69.56511947859714,75.19,Hold,Hold,True
3442,146.56536427213362,141.38,62.44248966206025,55.65,Buy,Hold,False
3443,145.39192499300734,133.85,63.157052709262985,39.61,Hold,Hold,True
3444,143.92200005754552,131.1,62.193439343992964,39.31,Buy,Buy,True
3445,143.4312063611318,134.1,47.543197715305446,39.14,Buy,Hold,False
3446,136.99781277040634,130.95,36.89269396766695,34.64,Hold,Hold,True
3447,138.89129745337277,130.07,38.103486953188515,32.75,Sell,Hold,False
3448,142.46939977683436,139.93,44.461107448277566,52.44,Hold,Hold,True
3449,138.91421427779056,137.3,48.33417685704569,46.44,Hold,Hold,True
3450,143.76953144879604,146.77,57.90060315474828,65.24,Hold,Hold,True
3451,143.82673288638554,145.74,70.33587074641365,63.47,Buy,Hold,False
3452,141.55519823096972,141.19,53.71458189891384,55.74,Buy,Hold,False
3453,141.11461649206,143.35,57.99629379023933,58.39,Hold,Hold,True
3454,143.0864213108521,142.7,55.76473219797308,57.28,Sell,Hold,False
3455,141.4168140319209,141.18,56.293614278372935,54.24,Hold,Hold,True
3456,142.01614881511532,145.48,59.22549604650445,65.97,Buy,Hold,False
3457,154.00796336104213,163.71,81.12472485972754,99.1,Sell,Sell,True
3458,143.22908925342944,141.82,56.49527506280386,56.44,Hold,Hold,True
3459,142.63873574631276,136.32,58.05804859386444,51.48,Buy,Hold,False
3460,142.0680149683058,143.09,59.09791783740262,59.19,Sell,Hold,False
3461,141.85733827369546,136.97,55.7966861935227,45.34,Hold,Buy,False
3462,134.58568857305522,137.53,52.98262698328059,51.8,Buy,Hold,False
3463,137.4114434285138,135.31,48.16001990979857,42.33,Buy,Hold,False
3464,134.4294472411663,132.81,44.79377686067422,41.2,Buy,Hold,False
3465,141.44755529384616,143.3,51.89790583772655,57.0,Buy,Hold,False
3466,141.5587311192519,147.99,56.11545431991233,67.13,Hold,Sell,False
3467,142.2304937158172,142.81,57.39193814044588,58.14,Hold,Hold,True
3468,142.32941669655287,142.05,57.62249545429846,57.17,Buy,Hold,False
3469,142.75496345183763,143.79,58.31812121282685,60.45,Buy,Hold,False
3470,141.87839111086927,136.99,55.52635782145823,43.78,Hold,Buy,False
3471,141.3169107454325,134.12,55.27149933862675,40.95,Buy,Hold,False
3472,142.2968901278012,145.16,57.102513503372435,62.67,Hold,Hold,True
3473,142.42716507372262,152.11,58.40468452659853,76.53,Buy,Sell,False
3474,141.6238596075519,140.94,56.13947514620279,54.83,Hold,Buy,False
3475,141.2032104390441,128.47,53.734465757552094,32.9,Hold,Hold,True
3476,141.40748631740402,147.84,61.15485318055795,68.05,Hold,Hold,True
3477,139.70319006005818,149.4,55.30779654690029,74.34,Hold,Hold,True
3478,139.67357261502255,131.63,52.79717863416647,40.19,Buy,Hold,False
3479,142.93219261231425,159.11,62.952921263038796,93.69,Hold,Sell,False
3480,141.88559910475715,155.07,61.20609438134367,84.01,Buy,Hold,False
3481,144.82198940320333,137.85,61.189412871273944,49.28,Hold,Buy,False
3482,146.06158673596786,143.53,57.340534076296116,58.19,Sell,Hold,False
3483,145.83163235676275,137.97,58.3681493274481,49.77,Buy,Hold,False
3484,143.47901639280244,141.12,58.46019153523417,51.42,Buy,Hold,False
3485,143.15073537420795,145.71,60.65452989569968,68.52,Buy,Sell,False
3486,142.88414066473896,143.58,58.32584745186695,57.56,Hold,Hold,True
3487,143.0862721540671,138.43,58.31323048476528,45.01,Sell,Hold,False
3488,143.5382397731865,136.24,57.50590270204903,48.23,Hold,Buy,False
3489,138.19849895092221,138.53,57.144187110945175,46.85,Hold,Hold,True
3490,142.94211101439987,139.88,57.7874988158645,55.36,Hold,Hold,True
3491,140.3941702389366,139.7,57.89651613290435,51.47,Buy,Hold,False
3492,136.33336165567397,131.55,54.5333421017938,45.65,Sell,Hold,False
3493,139.7845086010539,141.52,57.13752919276934,57.95,Hold,Hold,True
3494,136.8459838050099,139.33,53.75171954535267,48.42,Hold,Hold,True
3495,138.89502417364184,140.8,53.662726430733144,53.52,Buy,Hold,False
3496,139.02820134867994,140.1,52.66951463663473,56.43,Sell,Hold,False
3497,141.37890849810708,137.9,54.37459019738445,46.39,Hold,Hold,True
3498,141.0158917342751,140.48,52.7981230735308,53.3,Buy,Sell,False
3499,140.55438574115476,138.39,51.59898540015032,44.8,Buy,Hold,False
3500,131.48156270081913,131.28,46.36522680773015,31.19,Hold,Hold,True
3501,138.7780569151824,144.34,52.858851402102076,62.88,Buy,Hold,False
3502,137.9094233716265,136.21,50.476365378420596,44.5,Sell,Hold,False
3503,136.28424670340274,130.05,48.05757823681013,33.25,Buy,Buy,True
3504,128.38303515522338,126.42,39.84509392496759,30.44,Sell,Hold,False
3505,111.4355363135667,112.75,10.572947039753638,4.3,Buy,Hold,False
3506,121.99307659583307,148.58,24.129120504889862,72.46,Hold,Hold,True
3507,136.06798838272113,156.28,48.25007163129597,84.71,Hold,Sell,False
3508,139.34533320775455,150.17,52.729357976873544,77.51,Buy,Hold,False
3509,137.31894882172566,136.9,47.960128247772545,46.54,Sell,Buy,False
3510,138.49324941183986,136.72,49.51157224986289,45.09,Hold,Hold,True
3511,138.25531145427811,145.17,49.218430873360575,61.9,Hold,Sell,False
3512,138.72294764251288,138.14,50.600875385926585,46.48,Hold,Buy,False
3513,138.27042014515658,138.59,49.437534517483954,47.63,Hold,Hold,True
3514,138.18978627796895,135.81,49.133679818454205,42.19,Hold,Hold,True
3515,140.30984609759906,152.46,51.899643849652286,76.99,Hold,Sell,False
3516,137.82718302430135,137.64,48.827964427690404,50.16,Buy,Hold,False
3517,139.02888028346294,135.41,50.96429227879222,44.51,Buy,Hold,False
3518,138.313672577707,135.31,48.626449451166565,45.47,Buy,Buy,True
3519,138.0228833235171,137.71,50.549025633133766,47.12,Buy,Hold,False
3520,137.83306420553245,132.07,48.87903562379877,36.93,Hold,Hold,True
3521,140.08902067638977,144.58,51.22780377421151,63.67,Sell,Sell,True
3522,135.97565292079014,131.88,48.271319712586134,36.36,Hold,Buy,False
3523,138.88343452670995,144.22,51.5941241283233,61.67,Hold,Sell,False
3524,138.8210828301,132.1,51.43538566152347,41.39,Buy,Buy,True
3525,134.95666348834692,134.44,43.80470731912965,40.86,Hold,Hold,True
3526,136.7876532002092,140.73,53.14730608502522,52.52,Hold,Hold,True
3527,134.45508348719173,131.72,45.90408062506555,36.43,Sell,Hold,False
3528,136.97147675872165,143.01,48.44225482913677,60.18,Hold,Hold,True
3529,138.00347037318812,146.99,48.03166496215441,67.36,Buy,Hold,False
3530,139.83368649441144,149.74,59.92558979584017,79.13,Hold,Hold,True
3531,144.63354707561348,150.49,79.25187949882502,76.25,Buy,Sell,False
3532,139.92714057878226,140.8,63.58094445085303,53.51,Sell,Hold,False
3533,139.378802544689,147.81,65.95604927623303,72.75,Buy,Hold,False
3534,147.49838504366986,148.19,73.26342534751235,77.9,Buy,Hold,False
3535,146.08680358618807,143.96,66.9451119349321,59.7,Hold,Hold,True
3536,140.43952545282502,138.73,59.84581170357793,50.39,Sell,Hold,False
3537,129.59165585616645,126.04,31.03017319178315,24.32,Hold,Buy,False
3538,138.60484065112627,135.69,40.913013158217495,48.77,Hold,Hold,True
3539,142.22333295472652,141.32,51.501438096255185,58.49,Buy,Hold,False
3540,143.02325094692713,148.89,58.647908538727826,72.21,Buy,Sell,False
3541,139.6644415713908,138.81,55.19463268734946,53.84,Buy,Buy,True
3542,141.72570992622278,144.5,58.79319301550479,63.06,Buy,Hold,False
3543,139.10589833466486,130.9,51.054085500531436,34.73,Buy,Hold,False
3544,138.36196193313714,138.55,54.65346469874495,49.08,Buy,Hold,False
3545,142.77866616168345,141.81,56.620758703883645,53.53,Hold,Hold,True
3546,144.48235726737488,150.96,60.14341696666556,73.95,Sell,Sell,True
3547,143.1305717449763,143.49,59.924785944965876,62.59,Hold,Hold,True
3548,139.94024076277216,135.67,55.82081990926874,44.81,Hold,Buy,False
3549,142.50589713060913,141.14,58.254409458993734,54.5,Hold,Hold,True
3550,140.44248268298242,132.21,53.018918939749085,35.32,Buy,Hold,False
3551,140.64698740762992,148.06,55.78428433496364,72.3,Buy,Sell,False
3552,142.39098261919904,137.59,55.334335677188804,46.04,Buy,Buy,True
3553,137.81744769955537,126.52,52.91832778327631,24.7,Hold,Hold,True
3554,139.3753900066668,142.41,52.15810198304928,56.53,Hold,Hold,True
3555,140.01519409288565,147.42,52.23205345877202,66.12,Hold,Sell,False
3556,142.61139775986902,160.14,54.76219458730238,92.49,Sell,Hold,False
3557,140.93028474269795,139.81,54.82638374636913,51.14,Buy,Hold,False
3558,139.3838251825709,133.36,55.56422704467504,38.21,Buy,Hold,False
3559,139.17729347345173,127.71,53.44869621954111,37.46,Hold,Buy,False
3560,139.02701572226488,132.99,53.16269386103717,42.12,Buy,Hold,False
3561,139.9483106240653,138.08,51.80338105879851,49.46,Sell,Hold,False
3562,138.65574431325433,136.7,52.30198547738867,50.54,Hold,Hold,True
3563,136.34490691067737,127.25,49.511196199575615,28.7,Hold,Hold,True
3564,139.51525523662582,140.04,52.93047740423052,54.77,Buy,Hold,False
3565,140.66977707584942,154.52,52.90533709851277,80.72,Hold,Sell,False
3566,139.08353255677122,137.91,52.13784062789688,50.84,Buy,Hold,False
3567,139.81842934156893,147.2,52.46851912057333,64.98,Sell,Hold,False
3568,140.21801999654673,147.2,53.97673806823907,72.08,Hold,Hold,True
3569,138.79924038523754,132.88,51.68022210000454,39.32,Buy,Hold,False
3570,137.06091852172878,115.01,48.431161692551186,11.2,Sell,Buy,False
3571,135.8996957952334,126.27,49.66038031359089,34.17,Buy,Hold,False
3572,140.9568215215517,144.84,51.661378841815655,65.41,Sell,Sell,True
3573,137.7893006982115,140.56,51.51054073540094,52.83,Buy,Hold,False
3574,137.84951951293445,136.58,50.41360961491655,43.35,Sell,Hold,False
3575,140.30987669817515,145.19,55.75097725460804,63.49,Hold,Hold,True
3576,135.32688933194487,132.0,45.151966045496536,35.9,Buy,Buy,True
3577,137.0009216218278,134.06,49.28291536644524,40.58,Hold,Hold,True
3578,137.50742160583397,138.32,47.00169970932496,47.57,Sell,Hold,False
3579,138.11477305977255,133.3,49.845009383334286,51.38,Buy,Hold,False
3580,137.52683692232353,147.46,51.182477536211856,69.45,Buy,Sell,False
3581,136.568695166282,138.45,49.747789715146034,50.29,Sell,Buy,False
3582,139.93442494021173,152.9,53.73853473379346,75.98,Buy,Sell,False
3583,138.34376469841206,134.14,50.584280135228745,41.55,Sell,Buy,False
3584,138.8042514671302,139.34,53.50303219579034,49.41,Hold,Hold,True
3585,137.53027910031489,130.18,48.92055378039451,40.58,Buy,Hold,False
3586,138.141656362577,144.29,51.124777160385776,60.1,Buy,Sell,False
3587,138.406664929483,138.98,49.68606032982444,49.12,Buy,Hold,False
3588,137.02462755764154,134.74,50.20613455232116,43.09,Sell,Buy,False
3589,139.46401784475802,146.95,51.26050540728427,64.62,Buy,Hold,False
3590,139.48981116460737,131.85,51.925977784905534,41.26,Hold,Hold,True
3591,138.97204615057893,145.07,51.63992307045116,59.34,Hold,Hold,True
3592,139.32091761401642,133.77,51.09579481852803,43.24,Buy,Hold,False
3593,139.29428702149391,153.95,50.47724064343306,81.76,Sell,Sell,True
3594,143.89348180204516,156.01,85.19094951682607,82.65,Buy,Hold,False
3595,139.1292925335317,137.09,57.15174203487622,43.62,Buy,Buy,True
3596,138.63652704205134,142.14,54.284692363613296,50.57,Buy,Hold,False
3597,143.66675802430336,150.69,56.27944955529965,75.68,Hold,Sell,False
3598,141.72641791921967,127.64,56.483688168570254,33.55,Sell,Buy,False
3599,140.22473880961724,137.36,55.48314608913823,46.12,Hold,Hold,True
3600,140.65383003400652,146.66,54.54198864470406,64.92,Buy,Sell,False
3601,141.2407381214555,134.05,54.85983329129611,38.78,Hold,Buy,False
3602,141.5893663777391,154.66,54.73699492941286,80.23,Buy,Sell,False
3603,142.01601966492927,144.58,55.588839832455264,64.62,Buy,Hold,False
3604,141.70504651154383,139.31,55.60153210166808,48.86,Buy,Hold,False
3605,142.13956451505675,138.19,55.970411824737575,48.54,Hold,Buy,False
3606,141.97960291799913,134.24,54.829692310939905,39.96,Buy,Hold,False
3607,141.75535679844268,148.85,56.05660941440558,66.3,Hold,Sell,False
3608,142.3238474284512,136.96,55.86763127973012,51.36,Buy,Buy,True
3609,142.49865225767036,143.65,56.85992116984248,61.95,Sell,Hold,False
3610,141.66813674511806,145.96,57.060693591362096,66.05,Buy,Sell,False
3611,142.1836420748809,140.36,57.09271261334609,52.46,Hold,Hold,True
3612,141.29550753375383,146.31,58.52951300049335,65.25,Hold,Hold,True
3613,141.4050556268845,137.81,56.08796563003303,50.03,Buy,Buy,True
3614,142.76349434815316,136.12,54.584183098984475,43.32,Buy,Hold,False
3615,143.82320036461823,129.85,53.40717943941927,35.31,Hold,Hold,True
3616,142.76660060788373,146.88,55.75099398282286,63.12,Buy,Sell,False
3617,140.413832462933,152.56,54.493159499959845,73.9,Buy,Hold,False
3618,141.86959202373873,145.22,56.38615499022429,63.35,Buy,Hold,False
3619,140.35841938540716,133.62,55.46874050807137,40.21,Sell,Buy,False
3620,141.6134134821592,140.78,55.99389007382253,54.63,Hold,Sell,False
3621,141.36813040956207,138.2,55.25278726170401,49.16,Hold,Hold,True
3622,141.07498146484602,138.88,54.30302374005165,48.96,Buy,Hold,False
3623,140.23988758823822,135.84,53.325861099475404,48.49,Sell,Buy,False
3624,140.58201126987518,139.2,53.50507417583541,49.8,Buy,Hold,False
3625,139.5730386103561,130.51,51.85355210140417,35.41,Hold,Hold,True
3626,140.86964921065146,144.66,53.77334302519051,60.74,Hold,Hold,True
3627,138.8190111131352,137.33,53.47145450215602,47.03,Sell,Hold,False
3628,141.4112043662457,154.42,53.77076675033179,81.8,Buy,Sell,False
3629,142.06125009211672,136.3,54.77862490792781,47.05,Buy,Buy,True
3630,137.79118129193958,141.54,52.45018552793859,56.24,Sell,Hold,False
3631,141.59738808331642,144.42,54.42726205856688,59.44,Buy,Sell,False
3632,139.45347342040745,129.38,51.829348441222706,33.88,Sell,Buy,False
3633,139.75050646768113,135.27,52.10519273166118,42.78,Hold,Hold,True
3634,139.49662559422487,141.45,51.76096988924148,55.27,Buy,Hold,False
3635,140.9124973935593,137.72,53.41243274580803,49.03,Hold,Hold,True
3636,138.46716355953106,130.25,50.35280285088513,34.62,Buy,Hold,False
3637,138.5043420873389,135.83,50.105429059044255,49.9,Buy,Hold,False
3638,138.17211077561606,148.58,50.126973590383635,66.26,Buy,Sell,False
3639,139.1300572528538,141.35,51.34391492921502,56.41,Buy,Hold,False
3640,139.45505857610615,148.03,51.86647023553418,69.12,Hold,Hold,True
3641,139.5678579453853,137.08,52.2295386402709,49.43,Sell,Buy,False
3642,139.54856370124642,144.96,52.4427692023854,60.83,Buy,Hold,False
3643,139.7364655646053,131.91,52.62775125978162,38.04,Buy,Hold,False
3644,139.20086727625704,138.0,51.42723217835489,47.57,Sell,Hold,False
3645,140.17603133206137,140.93,52.96680711579645,53.16,Hold,Hold,True
3646,140.5689012098151,159.74,53.81230148700092,92.12,Buy,Sell,False
3647,141.19115286551474,138.44,55.29635436296454,50.08,Buy,Buy,True
3648,138.25021578515276,135.61,52.6356473735983,44.92,Buy,Hold,False
3649,140.57170385839584,146.51,53.74927607599005,63.38,Sell,Sell,True
3650,140.11980396191393,126.61,52.644111857969605,32.75,Hold,Buy,False
3651,140.4404462702295,150.58,56.729918389090244,69.46,Buy,Sell,False
3652,142.30313705097734,150.47,55.06542625655406,73.36,Sell,Hold,False
3653,141.02336262352793,139.6,55.03082481985209,49.08,Hold,Hold,True
3654,142.7301810559532,141.37,55.5037709029897,56.65,Hold,Hold,True
3655,143.37120646266163,128.77,54.1719764159311,29.05,Buy,Buy,True
3656,143.4382222558301,134.78,54.521987385086256,43.76,Buy,Hold,False
3657,140.49952150476682,136.2,54.65105991572028,47.73,Hold,Hold,True
3658,137.73983800449315,128.13,52.51861009496454,38.82,Buy,Hold,False
3659,137.89445045541066,141.1,52.7566556609695,53.99,Sell,Hold,False
3660,139.5458963738683,147.02,53.714286637422205,72.95,Hold,Sell,False
3661,138.645281629785,135.24,52.68031942689311,45.31,Buy,Buy,True
3662,139.48514233990898,134.33,52.34974592869387,39.59,Hold,Hold,True
3663,139.37083885732642,146.76,53.51243903051791,65.07,Buy,Sell,False
3664,139.7480726202547,145.1,54.96236463802133,68.12,Buy,Hold,False
3665,139.39849043399477,133.16,52.745697043224084,39.45,Hold,Buy,False
3666,139.12701667204828,137.62,52.48465566646517,50.6,Sell,Hold,False
3667,138.6814080713653,136.1,50.735596339423935,46.18,Hold,Hold,True
3668,139.62559588306095,148.91,53.411699668846964,68.9,Hold,Sell,False
3669,136.58555306635054,142.75,52.21306547654367,62.11,Hold,Hold,True
3670,139.77151618877983,135.24,53.00759176419365,44.76,Buy,Buy,True
3671,139.47703551459148,147.54,53.47420278045945,66.88,Hold,Sell,False
3672,142.25704191501944,149.38,57.072555763286346,68.55,Buy,Hold,False
3673,144.607579992113,146.18,59.00440490837546,65.91,Hold,Hold,True
3674,143.08797505428817,130.16,53.728701366094164,34.48,Sell,Buy,False
3675,144.5454982190684,137.13,53.99627835498342,46.3,Hold,Hold,True
3676,141.62950115137977,141.56,53.86525924838308,58.04,Buy,Hold,False
3677,140.8452279791946,135.9,53.74812405844445,43.14,Hold,Hold,True
3678,140.45706843900118,151.21,56.472012963498194,73.46,Sell,Sell,True
3679,140.40269366419733,140.7,54.85053628354801,50.93,Buy,Hold,False
3680,142.03714215944342,127.16,53.237898607935236,30.0,Hold,Buy,False
3681,142.36566315897375,141.99,54.48274982189372,58.95,Buy,Sell,False
3682,138.95113981059595,132.69,52.987882394518394,39.52,Hold,Buy,False
3683,134.2701098212289,128.14,50.970556629977146,35.19,Buy,Hold,False
3684,132.62680547434138,132.41,44.35453190785605,35.57,Buy,Hold,False
3685,132.32775148293007,144.83,51.485747964581705,60.1,Hold,Sell,False
3686,131.28552763952507,134.9,45.85763238727953,39.57,Hold,Buy,False
3687,133.49847009254816,138.08,47.31509578832035,48.22,Hold,Hold,True
3688,134.18848700514644,137.92,47.67496603920792,51.31,Buy,Hold,False
3689,135.64783453259673,133.84,47.44026714660578,39.74,Buy,Hold,False
3690,136.98957169131555,139.58,50.13605033358647,58.29,Hold,Hold,True
3691,136.58227925409292,134.17,46.91423096017261,40.86,Hold,Hold,True
3692,137.32758786943094,141.25,47.61144091066142,51.0,Buy,Hold,False
3693,137.14266254678122,147.49,47.12507691490511,67.78,Hold,Sell,False
3694,137.59067886149234,136.79,48.751731228094144,46.21,Hold,Buy,False
3695,137.99881366538838,134.76,48.72842433493124,44.24,Hold,Hold,True
3696,137.58593877604972,140.62,48.21201143361975,52.71,Sell,Hold,False
3697,141.62803173875778,147.43,49.817578711986734,65.27,Buy,Sell,False
3698,141.01663397473948,135.36,53.082843985932584,42.47,Sell,Hold,False
3699,141.2595436865523,141.44,52.659730648728456,56.85,Hold,Hold,True
3700,138.8283950602602,126.6,49.1706548551464,29.78,Hold,Buy,False
